record_id,timestamp,client_ip,field_a,field_b,field_c,field_d,field_e,field_f,dataset_split,is_anomaly
83e0f603-bb6b-4403-bdcb-d1afc42e1d30,2026-05-01 09:58:19,192.168.2.34,GET,/api/v1/checkout,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",127.73,,test,0
46873859-9428-4489-8fc8-c7b3f73b2fd1,2026-05-01 09:38:49,192.168.9.231,POST,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",61.39,,test,0
6dd0c533-8e85-452a-b002-f001290d7283,2026-05-01 10:27:12,192.168.9.9,GET,/api/v1/dashboard/stats,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,174.03,,test,0
309fd0af-4557-45e7-8869-860138f7d242,2026-05-01 01:51:24,192.168.8.47,POST,/api/v1/checkout,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",136.61,,train,0
2e36a78d-3349-411e-ab12-4d0a307f212f,2026-05-01 05:18:27,192.168.7.202,GET,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",189.63,,train,0
40a2e8b9-c1d7-4988-abdb-e26deef8bf5f,2026-05-01 05:54:40,192.168.9.114,GET,/static/css/main.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",67.51,,train,0
5f4662aa-d28c-4dfc-9ebd-4c32c089fcbd,2026-05-01 11:54:38,192.168.1.90,POST,/api/v1/settings,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",159.2,,test,0
77535865-f313-4a97-b756-91bed6eb8d93,2026-05-01 06:42:25,192.168.2.172,GET,/api/v1/settings,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",96.97,,train,0
53b951fa-bacf-4691-940f-957c77a47dc5,2026-05-01 08:15:37,192.168.1.60,GET,/api/v1/checkout,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,360.0,,train,0
c47b9fe2-fceb-4853-a4cf-7933a0ab03a8,2026-05-01 00:55:59,192.168.3.235,POST,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",125.68,,train,0
ca4a4b88-7d93-42e5-8ecf-bde4755f63e0,2026-05-01 04:26:57,192.168.7.154,POST,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",81.76,,train,0
3e6d5c68-482b-4af1-b8db-aa393349cff8,2026-05-01 00:06:19,192.168.7.31,POST,/api/v1/cart/items,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",206.14,,train,0
ab1ad2c6-e74c-49d0-818f-d1cdae4aede2,2026-05-01 03:27:10,192.168.4.238,GET,/api/v1/settings,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",80.36,,train,0
59b8cab3-4c50-4b55-a9f8-0cb9b796c85b,2026-05-01 00:15:11,192.168.7.212,POST,/api/v1/checkout,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,360.0,,train,0
b05f96b1-01dd-470c-ac68-22c565770425,2026-05-01 10:45:07,192.168.4.72,POST,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",43.59,,test,0
7e741fda-f185-4dd1-947d-58f680f6c144,2026-05-01 05:49:28,192.168.6.56,GET,/api/v1/dashboard/stats,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,180.28,,train,0
f64b3d0c-36dd-46ae-9b2e-f2661f80a363,2026-05-01 00:14:46,192.168.6.18,POST,/api/v1/settings,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",46.55,,train,0
256b718a-9de4-4bbd-8b61-ef6c40d9cfef,2026-05-01 10:32:19,192.168.8.165,POST,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",169.55,,test,0
e253507c-c306-42fb-9bbf-53044b8c5f63,2026-05-01 01:02:01,192.168.5.57,POST,/static/css/main.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",108.8,,train,0
7e7d4f6c-c4a4-40ab-8dd8-b124d756bca4,2026-05-01 00:36:21,192.168.2.215,GET,/api/v1/products,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",217.37,,train,0
e5198285-f61e-4c73-aa4f-da7305411986,2026-05-01 05:47:55,192.168.10.66,GET,/api/v1/cart/items,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,229.85,,train,0
5d8fca9f-e4f6-4218-878f-3ef12e9d26dd,2026-05-01 00:59:37,192.168.9.232,GET,/static/css/main.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",75.95,,train,0
3e151424-8361-4761-85c8-21b1993d5a8d,2026-05-01 02:20:54,192.168.7.98,POST,/static/css/main.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",119.97,,train,0
a6ec666b-c449-4ca5-b9a4-d7bf227447d8,2026-05-01 09:46:04,192.168.2.97,GET,/api/v1/users/profile,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,173.81,,test,0
7ee523e7-bc9b-495d-aca2-07ef602961bc,2026-05-01 07:28:40,192.168.1.119,GET,/api/v1/dashboard/stats,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,322.67,,train,0
e212b507-6e66-40cd-93d1-004c332bca0b,2026-05-01 00:39:54,192.168.2.61,GET,/api/v1/settings,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",166.47,,train,0
0af9c7df-f3ff-4e8c-befc-1d68e8f4c5f7,2026-05-01 01:07:25,192.168.5.87,POST,/api/v1/products,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",95.24,,train,0
d73548d7-f2e9-40d9-818e-ac0244c1355b,2026-05-01 01:52:11,192.168.5.121,POST,/api/v1/settings,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,170.27,,train,0
475e4193-319e-4a2f-9cac-23ddf2076eda,2026-05-01 11:08:04,192.168.5.212,GET,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",260.96,,test,0
9cd5c4fe-fa22-4f03-8ff3-7656572cb198,2026-05-01 10:22:22,192.168.7.252,POST,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",84.23,,test,0
e8d2d5bd-00d0-478c-8952-970a87212928,2026-05-01 05:54:35,192.168.10.106,GET,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",160.23,,train,0
72e255d8-624c-459d-aa36-aaa217c44cfc,2026-05-01 00:49:57,192.168.4.16,GET,/api/v1/notifications,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,356.59,,train,0
84cec96f-de50-427a-9caf-15da2f36a5dc,2026-05-01 10:06:15,192.168.10.206,GET,/api/v1/cart/items,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,171.61,,test,0
7dd6c76c-e7df-43ed-9e61-09849a06f1d4,2026-05-01 01:15:27,192.168.9.192,POST,/api/v1/cart/items,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",99.08,,train,0
ee7de9db-6959-43ef-b4b4-2f4c9079033e,2026-05-01 03:27:30,192.168.3.12,POST,/static/css/main.css,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",191.87,,train,0
5d93c681-1bcb-4884-a7f5-d86b4f2ddc0a,2026-05-01 01:54:47,192.168.9.14,GET,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",134.49,,train,0
e6238fd6-782a-46c4-9738-ca252098b87e,2026-05-01 03:00:39,192.168.3.167,GET,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",91.08,,train,0
7635a751-dd1f-4e27-95d6-7ca9b83e9064,2026-05-01 09:05:21,192.168.1.199,POST,/api/v1/checkout,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,84.01,,test,0
84c2a726-de5e-47b1-a115-8ad33e9c6425,2026-05-01 09:30:27,192.168.4.241,GET,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",251.3,,test,0
22e2f271-333a-4136-82d6-7534a3acac20,2026-05-01 07:13:40,192.168.2.114,GET,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",167.22,,train,0
20794f96-05e9-4a36-aef9-3228d12836ae,2026-05-01 13:20:38,192.168.9.38,GET,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",240.82,,test,0
bd2ae78c-9ccb-4ed2-81e9-778aaef037b3,2026-05-01 00:15:35,192.168.4.91,GET,/api/v1/settings,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,119.42,,train,0
99718ff6-1aae-4063-9dc8-a6d6465cb8d4,2026-05-01 02:41:40,192.168.3.54,GET,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",84.84,,train,0
133f3eab-7a7b-4802-9a5d-63f0448163ec,2026-05-01 04:16:12,192.168.1.25,GET,/static/css/main.css,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",176.61,,train,0
c2d375d7-04e1-4944-b6c2-a25b0a93df0a,2026-05-01 12:50:08,192.168.10.127,GET,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",162.34,,test,0
f3d70839-29df-40a6-9a9e-5e9e45d29d21,2026-05-01 07:20:14,192.168.8.122,POST,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",76.02,,train,0
ff373fa8-a79f-49d1-835c-ff27d786d5f3,2026-05-01 03:28:13,192.168.1.18,GET,/api/v1/dashboard/stats,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,83.63,,train,0
e78a5067-4b65-4681-a91f-3696dfdf7163,2026-05-01 03:13:21,192.168.10.161,GET,/api/v1/cart/items,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",141.8,,train,0
5799c927-39cb-4e94-9c90-be9c8b3dddc2,2026-05-01 01:24:29,192.168.1.132,GET,/api/v1/users/profile,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,98.16,,train,0
eee5705d-a51a-4dd1-adc4-799563192260,2026-05-01 06:38:06,192.168.3.176,POST,/api/v1/users/profile,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,75.19,,train,0
d252a9ff-cd65-44b6-86cf-8bb7aeaed6a0,2026-05-01 09:37:16,192.168.6.254,GET,/static/css/main.css,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,164.48,,test,0
5eb31465-646c-4d66-b8e1-63f9a2a28372,2026-05-01 02:27:55,192.168.8.100,GET,/static/css/main.css,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,316.4,,train,0
0a2f315b-6333-4ba6-a37b-72bd4e633d78,2026-05-01 04:11:21,192.168.2.116,GET,/api/v1/settings,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",139.78,,train,0
bdecf053-57f0-4211-a1cd-a778e95a25cc,2026-05-01 08:54:58,10.13.152.250,GET,/wp-admin/wp-login.php,BLOCK,curl/8.4.0,51.66,,train,1
b8b243e2-46b0-484f-87c7-36d4f5b60ae1,2026-05-01 09:33:30,192.168.3.53,POST,/static/css/main.css,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",105.28,,test,0
617fc9a0-4ab9-4cda-b337-4e5f697cb9c5,2026-05-01 02:28:07,192.168.9.248,POST,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",110.46,,train,0
d8fe663f-372f-4a08-b868-b6ba24682907,2026-05-01 02:14:13,192.168.9.207,GET,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",190.11,,train,0
65811a82-4e4b-4a75-bb11-2662c66a3a34,2026-05-01 09:51:28,192.168.9.206,GET,/static/css/main.css,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",77.45,,test,0
1a23e2f4-bf66-47a3-9b29-5abf83fcd5b0,2026-05-01 00:30:58,192.168.3.98,POST,/api/v1/cart/items,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,124.31,,train,0
b5a7e5d0-a191-4ae8-8369-b1733faabda6,2026-05-01 12:25:54,192.168.2.98,GET,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",117.71,,test,0
591f1c8e-5482-4647-b174-85d86eaf20f2,2026-05-01 08:49:29,192.168.3.140,GET,/api/v1/notifications,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",70.03,,train,0
45dfa228-0028-4f15-953f-4531477e8c2f,2026-05-01 00:44:07,192.168.4.56,POST,/api/v1/settings,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",120.77,,train,0
93504832-5734-40a9-a2d3-cbb39d15eec1,2026-05-01 09:30:03,192.168.2.8,GET,/api/v1/dashboard/stats,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,67.37,,test,0
59004a5d-8fac-458d-a8fe-c0ece43c90bc,2026-05-01 03:20:37,192.168.5.141,GET,/api/v1/products,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",111.6,,train,0
16094461-d760-4b12-afa1-be53f5991108,2026-05-01 04:13:15,192.168.10.123,POST,/api/v1/checkout,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,104.82,,train,0
6dcf8f3c-8d5f-4f94-b2cf-5cbe9c2da17e,2026-05-01 01:30:41,192.168.9.185,POST,/api/v1/users/profile,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,174.31,,train,0
bc945201-3a28-4812-ab63-724df5d18e7d,2026-05-01 01:08:00,192.168.7.161,GET,/api/v1/cart/items,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",139.1,,train,0
11214182-bf6b-474c-a83c-1156564bb9f8,2026-05-01 07:09:58,192.168.9.232,POST,/api/v1/products,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",140.03,,train,0
3926d844-fe08-4907-8af9-5904c688aa83,2026-05-01 04:38:36,192.168.3.51,GET,/static/css/main.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",251.2,,train,0
1a8a72e5-6351-42a5-89c4-2176f02da00f,2026-05-01 00:52:51,192.168.1.103,POST,/api/v1/cart/items,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",51.6,,train,0
f82362b7-ee33-4465-84af-e3faaf2899c7,2026-05-01 11:10:53,192.168.4.218,GET,/api/v1/users/profile,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,170.99,,test,0
74f1ed54-fd88-4052-ba2f-70b35ade7f04,2026-05-01 07:25:26,192.168.1.178,POST,/api/v1/cart/items,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",172.96,,train,0
39808ef7-d9a2-41c2-ad28-1e13a1372ff4,2026-05-01 09:33:36,192.168.6.169,POST,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",177.64,,test,0
a46c1d53-3ed4-4022-9f89-f1946c6ff60d,2026-05-01 10:04:15,192.168.6.241,POST,/api/v1/cart/items,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,75.28,,test,0
fab6d218-fe03-44c0-b35e-ee4209980922,2026-05-01 13:22:23,192.168.7.98,POST,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",165.93,,test,0
634b4b17-b798-481e-a504-280d6b3ea5b2,2026-05-01 02:24:18,192.168.9.223,POST,/api/v1/auth/login,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,103.46,,train,0
1ee0d4c7-682d-4332-8a31-2ac8eb861e6a,2026-05-01 11:35:41,192.168.7.6,GET,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",48.11,,test,0
8a9fbbcf-dc31-41a9-b1f6-c7a661630d2d,2026-05-01 00:45:41,192.168.2.251,POST,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",137.34,,train,0
99809aca-43ce-47af-a4d3-5007118346b5,2026-05-01 09:28:10,192.168.3.7,POST,/api/v1/settings,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",185.38,,test,0
57d04c64-5824-4964-8268-07aebd63fa48,2026-05-01 01:14:10,192.168.4.75,GET,/api/v1/settings,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",95.22,,train,0
71f0ee64-e71f-475e-9893-64b27821d7e5,2026-05-01 02:13:51,192.168.3.227,POST,/api/v1/cart/items,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,87.93,,train,0
1263b81e-2eb1-4adb-8aec-02114f8c71bf,2026-05-01 11:28:57,192.168.2.134,GET,/static/css/main.css,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,120.65,,test,0
7aa73a9f-449f-43c0-ba6c-7f379a6739ae,2026-05-01 11:57:42,192.168.8.116,GET,/api/v1/products,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,51.89,,test,0
7534b2c6-f6ab-45e7-b370-c5764714a588,2026-05-01 03:52:39,192.168.4.84,GET,/api/v1/cart/items,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",76.43,,train,0
b919ba73-5189-423b-850d-fcd8d115de38,2026-05-01 04:39:27,192.168.6.64,POST,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",116.99,,train,0
919c7173-cc29-4854-9692-78d722f0835a,2026-05-01 00:50:50,192.168.6.219,POST,/api/v1/notifications,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",90.04,,train,0
f6cb8af1-828e-4b6f-9ba3-020077723c0d,2026-05-01 07:53:58,192.168.8.103,GET,/api/v1/notifications,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",48.42,,train,0
1ae54777-c581-4afe-a8b6-7a86cc656a26,2026-05-01 08:38:53,192.168.3.120,GET,/api/v1/settings,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",162.6,,train,0
4a60c46a-c657-48a3-9057-9055ddae56af,2026-05-01 06:11:22,192.168.6.41,POST,/api/v1/settings,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",101.9,,train,0
55426207-199e-4176-9934-e545cad2077d,2026-05-01 00:57:35,192.168.7.166,GET,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",43.83,,train,0
769bec3f-f97f-469a-a823-e526b23e5796,2026-05-01 01:06:13,192.168.9.72,POST,/static/css/main.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",72.34,,train,0
b7841669-d5bb-4053-ab8f-fc66e99e8d93,2026-05-01 04:48:04,192.168.1.166,GET,/api/v1/notifications,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",69.7,,train,0
4a7dbbd1-cac5-4e31-9530-f28397167783,2026-05-01 02:34:21,192.168.6.45,POST,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",360.0,,train,0
796bfc50-0f53-4eca-b36d-b04858b5c1e4,2026-05-01 11:27:49,192.168.9.209,GET,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",55.08,,test,0
